"met2013","Geo_STATE","Geo_COUNTY","met_name"
NA,20,73,NA
NA,20,75,NA
NA,20,77,NA
NA,31,3,NA
NA,29,103,NA
NA,20,83,NA
NA,31,9,NA
NA,26,129,NA
NA,20,89,NA
NA,26,133,NA
NA,26,135,NA
NA,20,95,NA
NA,31,21,NA
NA,31,23,NA
NA,16,47,NA
NA,16,49,NA
NA,31,29,NA
NA,38,87,NA
NA,26,151,NA
NA,38,91,NA
NA,31,37,NA
NA,16,61,NA
NA,20,117,NA
NA,38,99,NA
NA,48,247,NA
NA,38,103,NA
NA,27,1,NA
NA,39,1,NA
NA,27,5,NA
NA,46,97,NA
NA,20,133,NA
NA,27,11,NA
NA,31,61,NA
NA,31,63,NA
NA,20,141,NA
NA,46,109,NA
NA,20,145,NA
NA,48,31,NA
NA,29,171,NA
NA,20,151,NA
NA,27,29,NA
NA,46,121,NA
NA,17,15,NA
NA,20,159,NA
NA,48,45,NA
NA,31,87,NA
NA,20,165,NA
NA,20,167,NA
NA,48,295,NA
NA,20,171,NA
NA,47,5,NA
NA,37,111,NA
NA,31,101,NA
NA,20,179,NA
NA,29,205,NA
NA,20,183,NA
NA,20,185,NA
NA,17,45,NA
NA,20,189,NA
NA,31,115,NA
NA,17,51,NA
NA,20,195,NA
NA,17,55,NA
NA,20,199,NA
NA,20,201,NA
NA,17,61,NA
NA,27,81,NA
NA,31,131,NA
NA,31,133,NA
NA,21,1,NA
NA,27,89,NA
NA,50,19,NA
NA,27,93,NA
NA,27,95,NA
NA,17,79,NA
NA,31,147,NA
NA,27,101,NA
NA,17,85,NA
NA,47,61,NA
NA,36,49,NA
NA,30,25,NA
NA,22,27,NA
NA,26,35,NA
NA,31,163,NA
NA,21,31,NA
NA,17,101,NA
NA,31,169,NA
NA,39,121,NA
NA,21,39,NA
NA,21,41,NA
NA,21,43,NA
NA,26,53,NA
NA,31,181,NA
NA,27,135,NA
NA,48,387,NA
NA,39,137,NA
NA,21,55,NA
NA,17,125,NA
NA,47,101,NA
NA,47,103,NA
NA,21,63,NA
NA,21,65,NA
NA,17,135,NA
NA,21,69,NA
NA,53,31,NA
NA,27,159,NA
NA,27,161,NA
NA,32,27,NA
NA,27,165,NA
NA,17,149,NA
NA,32,33,NA
NA,17,153,NA
NA,27,173,NA
NA,33,3,NA
NA,39,175,NA
NA,47,135,NA
NA,28,7,NA
NA,28,9,NA
NA,40,7,NA
NA,28,13,NA
NA,51,91,NA
NA,21,105,NA
NA,40,15,NA
NA,28,21,NA
NA,48,205,NA
NA,55,125,NA
NA,40,23,NA
NA,17,185,NA
NA,28,31,NA
NA,21,121,NA
NA,17,191,NA
NA,28,37,NA
NA,40,35,NA
NA,28,41,NA
NA,51,119,NA
NA,40,41,NA
NA,29,125,NA
NA,40,45,NA
NA,47,181,NA
NA,28,53,NA
NA,28,55,NA
NA,18,9,NA
NA,40,55,NA
NA,51,141,NA
NA,28,63,NA
NA,46,85,NA
NA,21,155,NA
NA,35,7,NA
NA,40,67,NA
NA,35,11,NA
NA,54,45,NA
NA,40,73,NA
NA,21,167,NA
NA,40,77,NA
NA,21,171,NA
NA,51,167,NA
NA,21,175,NA
NA,46,107,NA
NA,24,23,NA
NA,31,71,NA
NA,21,183,NA
NA,18,49,NA
NA,21,187,NA
NA,28,101,NA
NA,40,99,NA
NA,42,117,NA
NA,28,107,NA
NA,40,105,NA
NA,31,89,NA
NA,27,43,NA
NA,48,297,NA
NA,35,53,NA
NA,49,33,NA
NA,37,113,NA
NA,28,123,NA
NA,31,103,NA
NA,29,207,NA
NA,36,3,NA
NA,51,580,NA
NA,45,1,NA
NA,28,135,NA
NA,40,133,NA
NA,48,79,NA
NA,48,81,NA
NA,36,17,NA
NA,28,145,NA
NA,48,87,NA
NA,21,237,NA
NA,19,161,NA
NA,40,149,NA
NA,28,155,NA
NA,36,31,NA
NA,45,27,NA
NA,28,161,NA
NA,19,173,NA
NA,36,39,NA
NA,36,41,NA
NA,29,5,NA
NA,37,163,NA
NA,30,21,NA
NA,26,29,NA
NA,39,105,NA
NA,19,189,NA
NA,29,15,NA
NA,48,123,NA
NA,48,125,NA
NA,48,127,NA
NA,48,371,NA
NA,30,39,NA
NA,29,29,NA
NA,53,1,NA
NA,29,33,NA
NA,27,129,NA
NA,48,383,NA
NA,18,155,NA
NA,31,183,NA
NA,30,55,NA
NA,48,149,NA
NA,20,23,NA
NA,53,19,NA
NA,41,57,NA
NA,53,23,NA
NA,29,55,NA
NA,41,63,NA
NA,48,405,NA
NA,30,73,NA
NA,20,39,NA
NA,18,181,NA
NA,30,79,NA
NA,48,173,NA
NA,38,27,NA
NA,29,73,NA
NA,29,75,NA
NA,53,47,NA
NA,53,49,NA
NA,22,93,NA
NA,29,83,NA
NA,53,55,NA
NA,29,87,NA
NA,42,23,NA
NA,37,5,NA
NA,29,93,NA
NA,22,107,NA
NA,19,29,NA
NA,19,31,NA
NA,26,119,NA
NA,38,57,NA
NA,38,61,NA
NA,38,63,NA
NA,29,109,NA
NA,31,11,NA
NA,48,217,NA
NA,19,47,NA
NA,31,17,NA
NA,23,3,NA
NA,19,53,NA
NA,19,55,NA
NA,20,101,NA
NA,31,27,NA
NA,37,43,NA
NA,23,15,NA
NA,23,17,NA
NA,48,239,NA
NA,19,69,NA
NA,29,139,NA
NA,29,141,NA
NA,35,3,NA
NA,28,65,NA
NA,37,61,NA
NA,54,41,NA
NA,19,83,NA
NA,46,95,NA
NA,29,155,NA
NA,29,157,NA
NA,48,263,NA
NA,48,507,NA
NA,37,77,NA
NA,31,65,NA
NA,56,43,NA
NA,31,69,NA
NA,51,173,NA
NA,40,89,NA
NA,48,279,NA
NA,37,91,NA
NA,42,113,NA
NA,42,115,NA
NA,31,83,NA
NA,29,185,NA
NA,46,129,NA
NA,51,193,NA
NA,49,27,NA
NA,54,83,NA
NA,31,95,NA
NA,48,137,NA
NA,27,51,NA
NA,48,305,NA
NA,35,59,NA
NA,27,57,NA
NA,48,311,NA
NA,29,211,NA
NA,20,187,NA
NA,48,317,NA
NA,29,217,NA
NA,54,109,NA
NA,55,1,NA
NA,55,3,NA
NA,55,5,NA
NA,26,1,NA
NA,26,3,NA
NA,31,129,NA
NA,48,335,NA
NA,26,9,NA
NA,26,11,NA
NA,31,137,NA
NA,19,171,NA
NA,47,49,NA
NA,31,143,NA
NA,30,15,NA
NA,48,351,NA
NA,31,149,NA
NA,31,151,NA
NA,51,5,NA
NA,30,23,NA
NA,48,359,NA
NA,30,27,NA
NA,31,161,NA
NA,30,33,NA
NA,30,35,NA
NA,21,33,NA
NA,47,77,NA
NA,37,185,NA
NA,48,377,NA
NA,30,45,NA
NA,31,15,NA
NA,30,47,NA
NA,48,385,NA
NA,29,39,NA
NA,31,185,NA
NA,30,57,NA
NA,47,97,NA
NA,30,61,NA
NA,38,5,NA
NA,20,29,NA
NA,20,31,NA
NA,30,69,NA
NA,27,153,NA
NA,27,155,NA
NA,21,71,NA
NA,30,77,NA
NA,51,63,NA
NA,55,91,NA
NA,39,163,NA
NA,20,49,NA
NA,46,17,NA
NA,30,89,NA
NA,30,91,NA
NA,38,37,NA
NA,38,39,NA
NA,30,97,NA
NA,20,63,NA
NA,38,45,NA
NA,30,103,NA
NA,55,115,NA
NA,30,107,NA
NA,30,109,NA
NA,26,117,NA
NA,47,151,NA
NA,46,41,NA
NA,37,17,NA
NA,51,103,NA
NA,38,65,NA
NA,54,1,NA
NA,26,131,NA
NA,54,85,NA
NA,40,33,NA
NA,26,137,NA
NA,46,63,NA
NA,38,79,NA
NA,47,175,NA
NA,37,39,NA
NA,38,85,NA
NA,46,73,NA
NA,31,33,NA
NA,46,77,NA
NA,46,79,NA
NA,20,115,NA
NA,31,41,NA
NA,38,97,NA
NA,54,35,NA
NA,46,89,NA
NA,31,49,NA
NA,56,31,NA
NA,40,69,NA
NA,48,501,NA
NA,31,57,NA
NA,31,59,NA
NA,51,163,NA
NA,46,105,NA
NA,48,267,NA
NA,47,55,NA
NA,56,45,NA
NA,46,111,NA
NA,42,105,NA
NA,31,75,NA
NA,31,77,NA
NA,49,17,NA
NA,20,157,NA
NA,48,43,NA
NA,48,287,NA
NA,40,103,NA
NA,49,25,NA
NA,48,373,NA
NA,31,91,NA
NA,27,127,NA
NA,45,65,NA
NA,48,301,NA
NA,49,39,NA
NA,54,93,NA
NA,37,117,NA
NA,31,107,NA
NA,27,61,NA
NA,37,123,NA
NA,27,65,NA
NA,39,65,NA
NA,20,193,NA
NA,27,71,NA
NA,27,73,NA
NA,27,75,NA
NA,27,77,NA
NA,20,203,NA
NA,48,89,NA
NA,47,39,NA
NA,47,41,NA
NA,27,87,NA
NA,30,5,NA
NA,55,19,NA
NA,48,101,NA
NA,30,11,NA
NA,27,97,NA
NA,51,81,NA
NA,48,109,NA
NA,51,1,NA
NA,47,143,NA
NA,48,357,NA
NA,28,17,NA
NA,37,173,NA
NA,47,71,NA
NA,27,117,NA
NA,48,369,NA
NA,55,47,NA
NA,40,25,NA
NA,27,125,NA
NA,40,29,NA
NA,51,111,NA
NA,39,127,NA
NA,39,131,NA
NA,51,29,NA
NA,55,65,NA
NA,47,95,NA
NA,38,1,NA
NA,21,57,NA
NA,27,143,NA
NA,48,155,NA
NA,27,149,NA
NA,27,151,NA
NA,48,161,NA
NA,55,81,NA
NA,46,3,NA
NA,32,21,NA
NA,29,65,NA
NA,38,23,NA
NA,53,39,NA
NA,47,123,NA
NA,48,177,NA
NA,21,85,NA
NA,39,171,NA
NA,51,77,NA
NA,29,81,NA
NA,49,1,NA
NA,40,3,NA
NA,40,5,NA
NA,48,193,NA
NA,46,113,NA
NA,48,197,NA
NA,28,97,NA
NA,37,11,NA
NA,53,69,NA
NA,48,443,NA
NA,46,43,NA
NA,46,47,NA
NA,48,47,NA
NA,46,51,NA
NA,48,133,NA
NA,46,137,NA
NA,22,127,NA
NA,38,73,NA
NA,51,117,NA
NA,29,121,NA
NA,23,7,NA
NA,26,143,NA
NA,38,83,NA
NA,51,131,NA
NA,40,49,NA
NA,47,185,NA
NA,40,53,NA
NA,51,139,NA
NA,48,243,NA
NA,54,31,NA
NA,56,23,NA
NA,40,63,NA
NA,56,27,NA
NA,46,91,NA
NA,48,255,NA
NA,48,499,NA
NA,48,17,NA
NA,28,79,NA
NA,46,101,NA
NA,35,21,NA
NA,48,105,NA
NA,51,720,NA
NA,55,29,NA
NA,48,191,NA
NA,46,31,NA
NA,28,95,NA
NA,46,33,NA
NA,28,99,NA
NA,35,37,NA
NA,48,285,NA
NA,31,81,NA
NA,37,99,NA
NA,39,115,NA
NA,51,21,NA
NA,51,105,NA
NA,31,173,NA
NA,31,175,NA
NA,48,379,NA
NA,47,7,NA
NA,49,37,NA
NA,49,41,NA
NA,54,97,NA
NA,48,69,NA
NA,47,17,NA
NA,48,315,NA
NA,48,75,NA
NA,45,5,NA
NA,27,69,NA
NA,51,620,NA
NA,48,83,NA
NA,40,141,NA
NA,29,227,NA
NA,29,229,NA
NA,48,333,NA
NA,48,93,NA
NA,40,151,NA
NA,31,135,NA
NA,37,149,NA
NA,48,343,NA
NA,46,21,NA
NA,46,23,NA
NA,36,121,NA
NA,38,41,NA
NA,50,25,NA
NA,26,105,NA
NA,48,195,NA
NA,48,33,NA
NA,37,9,NA
NA,41,21,NA
NA,39,111,NA
NA,37,177,NA
NA,31,165,NA
NA,48,207,NA
NA,46,49,NA
NA,51,17,NA
NA,38,67,NA
NA,31,13,NA
NA,38,71,NA
NA,45,67,NA
NA,51,27,NA
NA,47,91,NA
NA,37,199,NA
NA,51,37,NA
NA,30,59,NA
NA,38,3,NA
NA,29,131,NA
NA,26,71,NA
NA,48,159,NA
NA,38,13,NA
NA,32,15,NA
NA,32,17,NA
NA,30,75,NA
NA,38,21,NA
NA,48,169,NA
NA,46,9,NA
NA,48,417,NA
NA,30,85,NA
NA,42,9,NA
NA,38,33,NA
NA,40,75,NA
NA,48,505,NA
NA,48,23,NA
NA,31,145,NA
NA,48,429,NA
NA,53,51,NA
NA,30,99,NA
NA,38,47,NA
NA,54,67,NA
NA,38,53,NA
NA,38,55,NA
NA,27,33,NA
NA,48,445,NA
NA,54,75,NA
NA,48,289,NA
NA,55,123,NA
NA,45,61,NA
NA,55,53,NA
NA,51,25,NA
NA,51,113,NA
NA,37,33,NA
NA,48,467,NA
NA,56,3,NA
NA,29,123,NA
NA,42,59,NA
NA,54,21,NA
NA,27,63,NA
NA,29,133,NA
NA,56,15,NA
NA,23,21,NA
NA,26,157,NA
NA,31,39,NA
NA,40,59,NA
NA,40,61,NA
NA,51,147,NA
NA,39,79,NA
NA,48,495,NA
NA,56,29,NA
NA,54,47,NA
NA,48,503,NA
NA,45,25,NA
NA,47,129,NA
NA,48,345,NA
NA,46,25,NA
NA,55,23,NA
NA,55,103,NA
NA,47,137,NA
NA,51,83,NA
NA,48,433,NA
NA,46,119,NA
NA,48,283,NA
NA,45,49,NA
NA,47,69,NA
NA,48,447,NA
NA,49,19,NA
NA,55,129,NA
NA,48,455,NA
NA,46,53,NA
NA,39,125,NA
NA,54,89,NA
NA,46,59,NA
NA,48,63,NA
NA,31,105,NA
NA,54,95,NA
NA,48,391,NA
NA,46,71,NA
NA,54,103,NA
NA,48,319,NA
NA,39,69,NA
NA,39,71,NA
NA,31,123,NA
NA,31,125,NA
NA,27,79,NA
NA,46,7,NA
NA,55,13,NA
NA,30,3,NA
NA,48,95,NA
NA,50,15,NA
NA,46,15,NA
NA,38,29,NA
NA,55,99,NA
NA,55,95,NA
NA,48,185,NA
NA,45,89,NA
NA,38,69,NA
NA,48,431,NA
NA,48,275,NA
NA,38,51,NA
NA,53,65,NA
NA,42,31,NA
NA,40,97,NA
NA,55,119,NA
NA,46,123,NA
NA,55,121,NA
NA,30,67,NA
NA,55,51,NA
NA,48,483,NA
NA,47,109,NA
NA,47,85,NA
NA,55,57,NA
NA,42,53,NA
NA,51,35,NA
NA,55,67,NA
NA,38,81,NA
NA,42,57,NA
NA,56,11,NA
NA,46,75,NA
NA,46,19,NA
NA,32,13,NA
NA,51,595,NA
NA,29,137,NA
NA,51,57,NA
NA,38,19,NA
NA,55,7,NA
NA,48,411,NA
NA,47,121,NA
NA,48,421,NA
NA,51,159,NA
NA,48,313,NA
NA,54,101,NA
NA,48,419,NA
NA,48,229,NA
NA,30,65,NA
NA,48,241,NA
NA,29,115,NA
NA,48,435,NA
NA,49,13,NA
NA,35,33,NA
NA,40,95,NA
NA,46,39,NA
NA,55,41,NA
NA,53,43,NA
NA,46,69,NA
NA,51,135,NA
NA,48,461,NA
NA,51,133,NA
NA,39,67,NA
NA,38,95,NA
NA,51,530,NA
NA,54,7,NA
NA,48,225,NA
NA,54,13,NA
NA,48,475,NA
NA,56,35,NA
NA,54,71,NA
NA,40,93,NA
NA,47,27,NA
NA,56,19,NA
NA,39,73,NA
NA,37,47,NA
NA,55,11,NA
NA,51,678,NA
NA,49,15,NA
NA,48,331,NA
NA,54,63,NA
NA,38,11,NA
NA,48,457,NA
NA,48,337,NA
NA,56,7,NA
NA,48,437,NA
NA,46,37,NA
NA,55,107,NA
NA,49,9,NA
NA,47,33,NA
NA,42,65,NA
NA,48,413,NA
NA,55,113,NA
NA,47,83,NA
NA,55,137,NA
NA,50,1,NA
NA,51,640,NA
NA,50,5,NA
NA,49,55,NA
NA,48,307,NA
NA,48,35,NA
NA,48,403,NA
NA,51,175,NA
NA,46,67,NA
NA,51,51,NA
NA,55,135,NA
NA,56,17,NA
NA,55,85,NA
NA,31,127,NA
NA,51,137,NA
NA,48,237,NA
NA,54,25,NA
NA,38,43,NA
NA,40,91,NA
NA,39,75,NA
NA,54,23,NA
NA,38,9,NA
NA,46,55,NA
NA,55,77,NA
NA,48,399,NA
NA,55,78,NA
NA,56,9,NA
NA,47,25,NA
NA,42,67,NA
